economic_score,fail_count,fid,boost_distance,speed,threat-type,boost_flag
0.0,1,0.0,53.94000000040285,0.27293474801995427,fast,True
36.66054380301872,0,272.7728222944848,372.44000000011323,0.1811692026552471,medium,True
124.67293701488866,0,80.20986943466153,582.8399999999998,0.08189215439181438,slow,True
44.01781990013001,0,227.18071959693907,519.5799999999795,0.29586568197276314,fast,True
83.38125995820977,0,119.93102532885621,606.9600000000015,0.3397498238458947,fast,True
116.3255622426806,0,85.9656279084885,628.3199999999988,0.30523392612779565,fast,True
139.0334425223509,0,71.92514130830364,590.3800000000036,0.18593549047659164,medium,True
188.9853285019081,0,52.91416047621408,604.400000000002,0.18767281422118304,medium,True
73.39784958183022,0,136.24377358428114,518.3799999999806,0.047290669894102924,slow,True
129.71830660029656,0,77.0901213720989,452.14000000004074,0.056331479853200445,slow,True
136.32611965733415,0,73.35351453658143,556.5399999999863,0.08715266745964223,slow,True
0.0,1,0.0,426.72000000006386,0.2181357181810015,fast,True
62.4606795237225,0,160.1007237873871,633.6599999999996,0.33893862227412813,fast,True
79.26003870024041,0,126.16698356431243,602.2000000000024,0.1599609401524735,medium,True
227.0899590586131,0,44.03541240420475,432.9200000000582,0.227714143922045,fast,True
65.22456892438504,0,153.31645980815938,576.7399999999967,0.25444939585836474,fast,True
115.53989937046494,0,86.5501878960115,619.1599999999991,0.15690062914395123,medium,True
0.0,1,0.0,553.5599999999848,0.2565231086497047,fast,True
159.41853337907241,0,62.727963857386385,619.359999999999,0.09580986379688389,medium,True
164.3089899963821,0,60.86094254623674,622.0399999999985,0.11676231091138524,medium,True
127.41795758642525,0,78.48187327298183,552.2399999999841,0.3151297180322523,fast,True
125.66680558684313,0,79.57550884898887,516.6199999999822,0.10360639482036761,medium,True
116.21426802643741,0,86.0479540922214,342.82000000014017,0.15559857522393836,medium,True
119.7676766455036,0,83.49498195242336,603.0200000000023,0.17376657972482218,medium,True
130.2536507794254,0,76.77327998225735,527.839999999972,0.09626029943957841,medium,True
121.76549634762306,0,82.1250707298185,535.8999999999758,0.3316288669354642,fast,True
0.0,1,0.0,160.84000000030574,0.31724121992355303,fast,True
35.91892849411431,0,278.404741434272,441.5000000000504,0.27285277808404246,fast,True
34.923649407213965,0,286.3389184617791,609.820000000001,0.2125396654356292,fast,True
181.46120013566997,0,55.1081993975763,418.48000000007136,0.0664879713729988,slow,True
