economic_score,fail_count,fid,boost_distance,speed,threat-type,boost_flag
121.05120809897298,0,82.6096670743168,517.899999999981,0.08681223200972507,slow,True
142.87269133106153,0,69.9923820769094,559.2799999999877,0.05436717483159351,slow,True
164.7365216414939,0,60.702993485332854,482.1200000000135,0.2110734723422419,fast,True
98.5169951614219,0,101.50532893958871,583.5400000000002,0.21603066573323332,fast,True
53.00132364864338,0,188.6745332303783,628.2399999999988,0.3383943084462112,fast,True
158.86866287072763,0,62.94507563229797,328.2600000001534,0.1357239685685877,medium,True
0.0,1,0.0,133.46000000033052,0.30628846386109165,fast,True
114.67047715217309,0,87.20640437145414,631.8599999999993,0.12030525150797684,medium,True
71.19444164829939,0,140.4604034876769,511.5799999999867,0.34392675767381903,fast,True
51.00689030952732,0,196.0519439494658,289.4600000001887,0.15667965342156953,medium,True
151.2114340633737,0,66.13256505330764,600.8200000000028,0.17551939185522236,medium,True
146.63139005782543,0,68.19822137713084,482.48000000001315,0.07333681847061224,slow,True
139.50974131834636,0,71.67958241124586,551.1399999999836,0.1759530815424422,medium,True
116.52962348033903,0,85.81508891331146,526.4199999999732,0.10634296929705972,medium,True
74.46082948141334,0,134.2987993774118,566.4799999999914,0.2337659305952844,fast,True
120.36482792842487,0,83.08074852187315,629.159999999999,0.3123765227517822,fast,True
140.58551563650585,0,71.13108313274415,391.90000000009553,0.12050509311773645,medium,True
179.40559563179352,0,55.73962152509273,581.3999999999991,0.05836086246029808,slow,True
142.2475106676973,0,70.30000000042799,0.0,0.01,slow,False
156.8493776196854,0,63.755433089745,616.8399999999996,0.04866611516098619,slow,True
151.81771891406575,0,65.86846431054835,515.3199999999833,0.04781970498008414,slow,True
131.85534850365275,0,75.84068536835252,585.4800000000012,0.05943524580049291,slow,True
0.0,1,0.0,381.6200000001049,0.2859559134871451,fast,True
80.73918559511141,0,123.85559658909267,580.8999999999988,0.1675173531965602,medium,True
169.33994992440617,0,59.05281065964664,409.78000000007927,0.060309730991683456,slow,True
121.55528351495963,0,82.26709453373383,450.02000000004267,0.0627959288495208,slow,True
146.7733900250797,0,68.13224112552871,608.1800000000013,0.22266403312025895,fast,True
104.70978758727307,0,95.50205601998039,571.6399999999941,0.18154902058639305,medium,True
154.34986136026458,0,64.78787808340962,571.9199999999942,0.05157033048718974,slow,True
136.45215247914908,0,73.28576221271464,582.1399999999994,0.07315789834423407,slow,True
